commentaire$text
commentaire$text
commentaire$text
commentaire$text
comments  245$Réception pas trop professionnel sauf pour la personne qui était présente le matin pour le petit déjeuner. Pas adverti que les chambres ne sont pas nettoyés le temps de séjour, lit trop dur et pas confortable. Je ne recommande pas l’hôtel que pour un dernier recours
comments  246$
comments  247$1ere fois que je passe a macon nord je suis satisfaite de l 'hotel bon rapport qualité prix le receptioniste tres a l 'ecoute et le personnel de salle super aussi chambre tres propres et salle de bain aussi juste un petit bemol la salle des petits dejeunes trop petites
comments  248$Douche cabine / WC horrible..
comments  249$Le personnel de l'établissement est très professionnel. J'ai été très agréablement surpris du rapport qualité/prix. L'hôtel est excentré, mais les chambres propres et spacieuses. Le client est écouté et reçoit un très bon accueil à ses demandes. A une trentaine d'euros, le tarif est imbattable.
comments  250$Zéro pointé, ils oublient de vous indiquer que juste a deux pas de l’hôtel, il y a un autre établissement où sont logés des migrants. Lorsque vous arrivez vous avez l'impression d'être dans un ghetto. Vacarme, saletés, en face vous il y a un bidonville. Portail d'entrée en panne, sentiment d'insécurité. Etablissement à éviter d'urgence
comments  251$Trop exigüe, douche dysfonctionnelle, position de la Tv ( non visible pour le conjoint positionné près de l’échelle d’accès du lit supérieur). Tant qu’au petit déjeuner il est des plus minimalistes.
comments  252$Personnel très sympa . Coin douche un peu petit et litterie moyen mais relativement propre . Dommage que le parking n est surveillé mais aucun problème , tout c est bien passé ! Bien pour un simple passage .
comments  253$Propreté de la salle de bain laisse a desirer. Des poils/cheveux sont presents dans la salle de bain.
comments  254$Un Ibis budget classique, sans bonne ou mauvaise surprise
comments  255$Bon rapport qualité prix facile à trouver, juste à coté de la sortie de l'autoroute Accueil sympathique et efficace
comments  256$Chambre pour deux mais avec un lit superposé au dessus de la tête pour un enfant ( l'échelle masque une partie de la TV et peu d’espace au-dessus de la tête. Douche et wc dans un minuscule espace et lavabo à côté du lit.
comments  257$Extrêmement pratique pour un stop sur un long trajet. Bien insonorisé, propre, excellent rapport qualité prix.
comments  258$tout était correct , personnel très attentionné petit déjeuner copieux propreté impeccable lieu de l’hôtel agréable , parking pouvant accueillir beaucoup de voitures, assez éloigné du bruit de la circulation
comments  259$Chambre acceptable mais salle d'eau/WC minuscule. Lavabo dans la chambre.
comments  260$
comments  261$Jai aimé l l'accueil la chambre sauf la salle de bain et wc un peu petit et serrer mais les reste cava par rapport au prix
comments  262$Hotel pratique et pas cher, bien situé à la sortie de l'autoroute A6, mais juste à coté d'un centre pour migrants (ancien F1) qui peut être anxiogène. Mais pas de soucis durant le séjour
comments  263$RAS
comments  264$Bien. Réduction avec restaurant novotel superbe .hôtel calme
comments  265$Simple propre et bien Personnel très accueillant. Resto a proximité en voiture
comments  266$RAS. très bien.
comments  267$Chauffage impossible à baisser m'ayant obligé à dormir fenêtre ouverte avec pour conséquence les bruits de la route, douche défectueuse, petit déjeuner correct mais avec beaucoup de bruit dû au personnel qui discute et rie très fort tout près des clients, et pour finir, pas le moindre mot ni même un simple au revoir en partant et en passant à moins d'un mètre de deux personnes présentes à la réception... Je fais de très nombreux déplacements professionnels et je n'ai pas l'habitude de me plaindre, mail là franchement, ça fait beaucoup...
